"","SRR5944047","SRR5944048","SRZ5944049","SRZ5944050"
"ABCC12;NM_001392028.1",19.3881501280563,20.6995668715858,22.7267975247986,13.1598717132487
"ABCC13;NR_003087.1",0,0,0,0
"ABCC2;NM_000392.5",15.3064343116234,12.4197401229515,12.7270066138872,11.6116515116901
"ABCC3;NM_001144070.2",324.496407406415,338.092925569235,355.44711328785,419.567674622401
"ABCC4;NM_005845.5",1228.5964607463,1197.81493630243,1429.97010026033,1486.29139349633
"ABCC5;NM_001023587.3",195.922359188779,231.835148961761,219.086328139059,212.880277714318
"ABCC5-AS1;NR_046570.1",1.02042895410822,1.37997112477239,0.909071900991945,0.774110100779338
"ABCC6;NM_001079528.4",3.06128686232467,1.37997112477239,3.63628760396778,0.774110100779338
"ABCC6P1;NR_003569.1",25.5107238527056,23.4595091211306,26.3630851287664,20.9009727210421
"ABCC6P2;NR_023387.2",2.04085790821645,1.37997112477239,1.81814380198389,3.87055050389669
"ABCC8;NM_001351295.2",66.3278820170346,35.8792492440821,24.5449413267825,33.2867343335115
"ABCC9;NM_005691.4",38.7763002561125,35.8792492440821,22.7267975247986,14.7080919148074
"ABCD1;NM_000033.4",151.023485208017,126.95734347906,134.542641346808,131.598717132487
"ABCD2;NM_001412788.1",0,0,0.909071900991945,1.54822020155868
"ABCD3;NM_001122674.2",719.402412646298,800.383252367986,668.167847229079,670.379347274907
"ABCD4;NM_005050.4",213.269651408619,179.396246220411,209.086537228147,225.266039326787
"ABCE1;NM_002940.3",1105.12455729921,1072.23756394815,1139.06709194291,1146.4570592542
"ABCF1;NM_001090.3",400.008150010424,423.651135305123,440.899871981093,439.694537242664
"ABCF2;NM_007189.3",311.230831003008,367.072319189455,399.082564535464,381.636279684214
"ABCF2-H2BK1;NM_005692.5",425.518873863129,477.470009171246,509.080264555489,488.463473591762
"ABCF3;NM_018358.3",74.4913136499003,84.1782386111157,78.1801834853072,75.0886797755958
"ABCG1;NM_004915.4",31.6332975773549,33.1193069945373,78.1801834853072,77.4110100779338
"ABCG2;NM_001348989.2",5.10214477054112,1.37997112477239,5.45443140595167,7.74110100779338
"ABCG4;NM_001142505.1",2.04085790821645,1.37997112477239,0.909071900991945,0
"ABCG5;NM_022436.3",1.02042895410822,0,1.81814380198389,0
"ABCG8;NM_022437.3",4.0817158164329,1.37997112477239,1.81814380198389,0.774110100779338
"ABHD1;NM_032604.4",23.4698659444892,24.839480245903,25.4540132277744,22.4491929226008
"ABHD10;NM_018394.4",265.311528068138,233.215120086534,229.08611904997,267.067984768872
"ABHD11;NM_148912.4",57.1440214300605,40.0191626183993,55.4533859605086,46.4466060467603
"ABHD11-AS1;NR_026690.1",0,0,0,0
"ABHD12;NM_015600.5",600.012225015636,630.646804020982,542.715924892191,587.549566491518
"ABHD12B;NM_181533.4",546.949919402008,556.128363283273,493.626042238626,478.400042281631
"ABHD13;NM_032859.3",271.434101792788,235.975062336078,265.448995089648,270.938535272768
"ABHD14A;NM_015407.5",22.4494369903809,19.3195957468134,19.0905099208308,21.6750828218215
